"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"152","","deliberation","html-keyboard-response","285","280742","0.0-2.0-132.0-0.0","12","11","0","0","","","","","50","","","","65","","","","","","","","","","0","D","0","1164","left","scramble","1000","3","2","58","24","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_abstral-official-cyOKLSgkgCE-unsplash.jpg","NaN","NaN","33","1.164","false","1164","","","","","","","","","","","",""
"343","","scramble_instruction","html-keyboard-response","286","281086","0.0-2.0-132.0-1.0-0.0","12","11","0","0","","","","","50","","","","65","1","58","24","objects","faces","","","","","0","","","","","","","3","","","","","","","","","","34.164","0.343","","","1","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","287","281090","0.0-2.0-132.0-2.0-0.0","12","11","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","","","3","","","","","","","","","","34.507000000000005","-0.507","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","288","281195","0.0-2.0-132.0-4.0","12","11","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","","","3","","","","","","","","","","34.00000000000001","1","","","","","","","","","","","","","",""
"195","","deliberation","html-keyboard-response","289","281393","0.0-2.0-134.0-0.0","12","11","0","0","","","","","50","","","","66","1","59","22","objects","outdoor_scenes","50","50","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","0","G","0","NaN","NaN","original","3000","3","2","59","22","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","35.00000000000001","0.195","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","290","282206","0.0-2.0-134.0-2.0-0.0","12","11","0","0","","","","","null","","","","66","","","","","","","","","","","","","","","","","3","","","","","","","","","","35.19500000000001","0.805","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","291","282318","0.0-2.0-134.0-4.0","12","11","0","0","","","","","null","","","","66","","","","","","","","","","","","","","","","","3","","","","","","","","","","36.00000000000001","3","","","","","","","","","","","","","",""
"153","","deliberation","html-keyboard-response","292","282475","0.0-2.0-136.0-0.0","12","11","0","0","","","","","50","","","","67","","","","","","","","","","0","L","0","1678","left","scramble","3000","3","2","45","34","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_olena-sergienko-0TSd6uCKTKc-unsplash.jpg","NaN","NaN","39.00000000000001","1.678","false","1678","","","","","","","","","","","",""
"333","","scramble_instruction","html-keyboard-response","293","282811","0.0-2.0-136.0-1.0-0.0","12","11","0","0","","","","","50","","","","67","1","45","34","body_parts","faces","","","","","0","","","","","","","3","","","","","","","","","","40.678000000000004","0.333","","","1","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","294","282815","0.0-2.0-136.0-2.0-0.0","12","11","0","0","","","","","null","","","","67","","","","","","","","","","","","","","","","","3","","","","","","","","","","41.011","-1.011","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","295","282924","0.0-2.0-136.0-4.0","12","11","0","0","","","","","null","","","","67","","","","","","","","","","","","","","","","","3","","","","","","","","","","40","3","","","","","","","","","","","","","",""
"203","","deliberation","html-keyboard-response","296","283130","0.0-2.0-138.0-0.0","12","11","0","0","","","","","50","","","","68","1","25","14","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","0","H","0","NaN","NaN","original","1500","3","2","25","14","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","43","0.203","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","297","283939","0.0-2.0-138.0-2.0-0.0","12","11","0","0","","","","","null","","","","68","","","","","","","","","","","","","","","","","3","","","","","","","","","","43.203","0.797","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","298","284056","0.0-2.0-138.0-4.0","12","11","0","0","","","","","null","","","","68","","","","","","","","","","","","","","","","","3","","","","","","","","","","44","1.5","","","","","","","","","","","","","",""
"233","","deliberation","html-keyboard-response","299","284292","0.0-2.0-140.0-0.0","12","11","0","0","","","","","50","","","","69","","","","","","","","","","0","I","0","1179","right","scramble","3000","3","2","39","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_jonathan-borba-hTwH8QFkPMs-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","45.5","1.179","false","1179","","","","","","","","","","","",""
"410","","scramble_instruction","html-keyboard-response","300","284704","0.0-2.0-140.0-1.0-0.0","12","11","0","0","","","","","50","","","","69","1","39","18","body_parts","outdoor_scenes","","","","","0","","","","","","","3","","","","","","","","","","46.679","0.41","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","301","284708","0.0-2.0-140.0-2.0-0.0","12","11","0","0","","","","","null","","","","69","","","","","","","","","","","","","","","","","3","","","","","","","","","","47.089","-0.589","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","302","284812","0.0-2.0-140.0-4.0","12","11","0","0","","","","","null","","","","69","","","","","","","","","","","","","","","","","3","","","","","","","","","","46.5","3","","","","","","","","","","","","","",""
"247","","deliberation","html-keyboard-response","303","285062","0.0-2.0-142.0-0.0","12","11","0","0","","","","","50","","","","70","","","","","","","","","","0","B","0","1714","right","scramble","1500","3","2","23","33","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","49.5","1.714","false","1714","","","","","","","","","","","",""
"427","","scramble_instruction","html-keyboard-response","304","285492","0.0-2.0-142.0-1.0-0.0","12","11","0","0","","","","","50","","","","70","1","23","33","outdoor_scenes","faces","","","","","0","","","","","","","3","","","","","","","","","","51.214","0.427","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","305","285496","0.0-2.0-142.0-2.0-0.0","12","11","0","0","","","","","null","","","","70","","","","","","","","","","","","","","","","","3","","","","","","","","","","51.641","-1.141","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","306","285603","0.0-2.0-142.0-4.0","12","11","0","0","","","","","null","","","","70","","","","","","","","","","","","","","","","","3","","","","","","","","","","50.5","1.5","","","","","","","","","","","","","",""
"292","","deliberation","html-keyboard-response","307","285898","0.0-2.0-144.0-0.0","12","11","0","0","","","","","50","","","","71","","","","","","","","","","0","F","0","190","left","scramble","1500","3","2","28","36","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_callum-skelton-3KLMq7y46nA-unsplash.jpg","NaN","NaN","52","0.19","false","190","","","","","","","","","","","",""
"431","","scramble_instruction","html-keyboard-response","308","286332","0.0-2.0-144.0-1.0-0.0","12","11","0","0","","","","","50","","","","71","1","28","36","faces","body_parts","","","","","0","","","","","","","3","","","","","","","","","","52.19","0.431","","","1","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","309","286717","0.0-2.0-144.0-2.0-0.0","12","11","0","0","","","","","null","","","","71","","","","","","","","","","","","","","","","","3","","","","","","","","","","52.620999999999995","0.379","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","310","286831","0.0-2.0-144.0-4.0","12","11","0","0","","","","","null","","","","71","","","","","","","","","","","","","","","","","3","","","","","","","","","","52.99999999999999","1.5","","","","","","","","","","","","","",""
"407","","deliberation","html-keyboard-response","311","287241","0.0-2.0-146.0-0.0","12","11","0","0","","","","","50","","","","72","","","","","","","","","","0","C","0","691","right","scramble","3500","3","2","17","40","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","NaN","NaN","54.49999999999999","0.691","false","691","","","","","","","","","","","",""
"357","","scramble_instruction","html-keyboard-response","312","287600","0.0-2.0-146.0-1.0-0.0","12","11","0","0","","","","","50","","","","72","1","17","40","outdoor_scenes","body_parts","","","","","0","","","","","","","3","","","","","","","","","","55.190999999999995","0.357","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","313","287604","0.0-2.0-146.0-2.0-0.0","12","11","0","0","","","","","null","","","","72","","","","","","","","","","","","","","","","","3","","","","","","","","","","55.547999999999995","-0.048","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","314","287712","0.0-2.0-146.0-4.0","12","11","0","0","","","","","null","","","","72","","","","","","","","","","","","","","","","","3","","","","","","","","","","55.49999999999999","3.5","","","","","","","","","","","","","",""
"252","","deliberation","html-keyboard-response","315","287967","0.0-2.0-148.0-0.0","12","11","0","0","","","","","50","","","","73","","","","","","","","","","0","A","0","1526","right","scramble","1000","3","2","21","57","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","58.99999999999999","1.526","false","1526","","","","","","","","","","","",""
"363","","scramble_instruction","html-keyboard-response","316","288333","0.0-2.0-148.0-1.0-0.0","12","11","0","0","","","","","50","","","","73","1","21","57","outdoor_scenes","objects","","","","","0","","","","","","","3","","","","","","","","","","60.525999999999996","0.363","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","317","288337","0.0-2.0-148.0-2.0-0.0","12","11","0","0","","","","","null","","","","73","","","","","","","","","","","","","","","","","3","","","","","","","","","","60.888999999999996","-0.889","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","318","288444","0.0-2.0-148.0-4.0","12","11","0","0","","","","","null","","","","73","","","","","","","","","","","","","","","","","3","","","","","","","","","","59.99999999999999","1","","","","","","","","","","","","","",""
"257","","deliberation","html-keyboard-response","319","288704","0.0-2.0-150.0-0.0","12","11","0","0","","","","","50","","","","74","1","23","33","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","0","B","0","NaN","NaN","original","3000","3","2","23","33","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","60.99999999999999","0.257","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","320","289452","0.0-2.0-150.0-2.0-0.0","12","11","0","0","","","","","null","","","","74","","","","","","","","","","","","","","","","","3","","","","","","","","","","61.25699999999999","0.743","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","321","289567","0.0-2.0-150.0-4.0","12","11","0","0","","","","","null","","","","74","","","","","","","","","","","","","","","","","3","","","","","","","","","","61.99999999999999","3","","","","","","","","","","","","","",""
"155","","deliberation","html-keyboard-response","322","289725","0.0-2.0-152.0-0.0","12","11","0","0","","","","","50","","","","75","","","","","","","","","","0","E","0","1228","right","scramble","2000","3","2","55","47","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","65","1.228","false","1228","","","","","","","","","","","",""
"359","","scramble_instruction","html-keyboard-response","323","290086","0.0-2.0-152.0-1.0-0.0","12","11","0","0","","","","","50","","","","75","1","55","47","objects","body_parts","","","","","0","","","","","","","3","","","","","","","","","","66.228","0.359","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","324","290090","0.0-2.0-152.0-2.0-0.0","12","11","0","0","","","","","null","","","","75","","","","","","","","","","","","","","","","","3","","","","","","","","","","66.58699999999999","-0.587","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","325","290195","0.0-2.0-152.0-4.0","12","11","0","0","","","","","null","","","","75","","","","","","","","","","","","","","","","","3","","","","","","","","","","65.99999999999999","2","","","","","","","","","","","","","",""
