"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","response_ends_trial","trial_duration","scramble_acc","chosen_left","old_pair","pair_type","old_response","pair_acc"
"null","","deliberation_confirmation","html-keyboard-response","349","119551","0.0-2.0-166.0-2.0-0.0","1","12","0","0","","","","","null","","","","82","","","","","","","","4","","","","","","","","","","83.25800000000001","-0.258","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","350","119656","0.0-2.0-166.0-4.0","1","12","0","0","","","","","null","","","","82","","","","","","","","4","","","","","","","","","","83.00000000000001","1","","","","","","","","","","","","","","","","",""
"409","","deliberation","html-keyboard-response","351","120068","0.0-2.0-168.0-0.0","1","12","0","0","","","","","50","","","","83","0","B","0","1364","left","scramble","1500","4","2","13","29","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","NaN","NaN","84.00000000000001","1.364","","","","","","","","","","false","1364","","","","","",""
"318","","scramble_instruction","html-keyboard-response","352","120388","0.0-2.0-168.0-1.0-0.0","1","12","0","0","","","","","50","","","","83","0","","","","","","","4","","","","","","","","","","85.36400000000002","0.318","1","13","29","outdoor_scenes","faces","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","353","120391","0.0-2.0-168.0-2.0-0.0","1","12","0","0","","","","","null","","","","83","","","","","","","","4","","","","","","","","","","85.68200000000002","-0.682","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","354","120496","0.0-2.0-168.0-4.0","1","12","0","0","","","","","null","","","","83","","","","","","","","4","","","","","","","","","","85.00000000000001","1.5","","","","","","","","","","","","","","","","",""
"112","","deliberation","html-keyboard-response","355","120610","0.0-2.0-170.0-0.0","1","12","0","0","","","","","50","","","","84","0","C","0","NaN","NaN","original","1000","4","2","15","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","86.50000000000001","0.112","1","15","45","outdoor_scenes","body_parts","50","50","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","356","121510","0.0-2.0-170.0-2.0-0.0","1","12","0","0","","","","","null","","","","84","","","","","","","","4","","","","","","","","","","86.61200000000001","0.888","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","357","121623","0.0-2.0-170.0-4.0","1","12","0","0","","","","","null","","","","84","","","","","","","","4","","","","","","","","","","87.50000000000001","1","","","","","","","","","","","","","","","","",""
"105","","deliberation","html-keyboard-response","358","121731","0.0-2.0-172.0-0.0","1","12","0","0","","","","","50","","","","85","0","H","0","559","right","scramble","1000","4","2","27","23","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","NaN","NaN","88.50000000000001","0.559","","","","","","","","","","false","559","","","","","",""
"295","","scramble_instruction","html-keyboard-response","359","122027","0.0-2.0-172.0-1.0-0.0","1","12","0","0","","","","","50","","","","85","0","","","","","","","4","","","","","","","","","","89.05900000000001","0.295","1","27","23","faces","outdoor_scenes","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","360","122180","0.0-2.0-172.0-2.0-0.0","1","12","0","0","","","","","null","","","","85","","","","","","","","4","","","","","","","","","","89.35400000000001","0.146","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","361","122284","0.0-2.0-172.0-4.0","1","12","0","0","","","","","null","","","","85","","","","","","","","4","","","","","","","","","","89.50000000000001","1","","","","","","","","","","","","","","","","",""
"652","","deliberation","html-keyboard-response","362","122939","0.0-2.0-174.0-0.0","1","12","0","0","","","","","50","","","","86","0","D","0","NaN","NaN","original","3000","4","2","56","33","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","90.50000000000001","0.652","1","56","33","objects","faces","50","50","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","363","123296","0.0-2.0-174.0-2.0-0.0","1","12","0","0","","","","","null","","","","86","","","","","","","","4","","","","","","","","","","91.15200000000002","0.348","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","364","123406","0.0-2.0-174.0-4.0","1","12","0","0","","","","","null","","","","86","","","","","","","","4","","","","","","","","","","91.50000000000001","3","","","","","","","","","","","","","","","","",""
"386","","deliberation","html-keyboard-response","365","123795","0.0-2.0-176.0-0.0","1","12","0","0","","","","","50","","","","87","0","C","0","743","left","scramble","1500","4","2","15","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","NaN","NaN","94.50000000000001","0.743","","","","","","","","","","false","743","","","","","",""
"268","","scramble_instruction","html-keyboard-response","366","124065","0.0-2.0-176.0-1.0-0.0","1","12","0","0","","","","","50","","","","87","0","","","","","","","4","","","","","","","","","","95.24300000000001","0.268","1","15","45","outdoor_scenes","body_parts","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","367","124067","0.0-2.0-176.0-2.0-0.0","1","12","0","0","","","","","null","","","","87","","","","","","","","4","","","","","","","","","","95.51100000000001","-0.011","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","368","124176","0.0-2.0-176.0-4.0","1","12","0","0","","","","","null","","","","87","","","","","","","","4","","","","","","","","","","95.50000000000001","1.5","","","","","","","","","","","","","","","","",""
"121","","deliberation","html-keyboard-response","369","124299","0.0-2.0-178.0-0.0","1","12","0","0","","","","","50","","","","88","0","G","0","692","right","scramble","3000","4","2","57","22","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","97.00000000000001","0.692","","","","","","","","","","false","692","","","","","",""
"246","","scramble_instruction","html-keyboard-response","370","124547","0.0-2.0-178.0-1.0-0.0","1","12","0","0","","","","","50","","","","88","0","","","","","","","4","","","","","","","","","","97.69200000000001","0.246","1","57","22","objects","outdoor_scenes","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","371","124615","0.0-2.0-178.0-2.0-0.0","1","12","0","0","","","","","null","","","","88","","","","","","","","4","","","","","","","","","","97.938","0.062","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","372","124723","0.0-2.0-178.0-4.0","1","12","0","0","","","","","null","","","","88","","","","","","","","4","","","","","","","","","","98","3","","","","","","","","","","","","","","","","",""
"124","","deliberation","html-keyboard-response","373","124848","0.0-2.0-180.0-0.0","1","12","0","0","","","","","50","","","","89","0","K","0","NaN","NaN","original","2000","4","2","37","59","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","101","0.124","1","37","59","body_parts","objects","50","50","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","374","125734","0.0-2.0-180.0-2.0-0.0","1","12","0","0","","","","","null","","","","89","","","","","","","","4","","","","","","","","","","101.124","0.876","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","375","125848","0.0-2.0-180.0-4.0","1","12","0","0","","","","","null","","","","89","","","","","","","","4","","","","","","","","","","102","2","","","","","","","","","","","","","","","","",""
"288","","deliberation","html-keyboard-response","376","126139","0.0-2.0-182.0-0.0","1","12","0","0","","","","","50","","","","90","0","J","0","1022","right","scramble","1000","4","2","31","51","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","104","1.022","","","","","","","","","","false","1022","","","","","",""
"214","","scramble_instruction","html-keyboard-response","377","126355","0.0-2.0-182.0-1.0-0.0","1","12","0","0","","","","","50","","","","90","0","","","","","","","4","","","","","","","","","","105.022","0.214","1","31","51","faces","objects","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","378","126357","0.0-2.0-182.0-2.0-0.0","1","12","0","0","","","","","null","","","","90","","","","","","","","4","","","","","","","","","","105.236","-0.236","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","379","126462","0.0-2.0-182.0-4.0","1","12","0","0","","","","","null","","","","90","","","","","","","","4","","","","","","","","","","105","1","","","","","","","","","","","","","","","","",""
"123","","deliberation","html-keyboard-response","380","126587","0.0-2.0-184.0-0.0","1","12","0","0","","","","","50","","","","91","0","F","0","1400","left","scramble","1500","4","2","25","43","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_megan-menegay-UojxG_BJxnI-unsplash.jpg","NaN","NaN","106","1.4","","","","","","","","","","false","1400","","","","","",""
"285","","scramble_instruction","html-keyboard-response","381","126875","0.0-2.0-184.0-1.0-0.0","1","12","0","0","","","","","50","","","","91","0","","","","","","","4","","","","","","","","","","107.4","0.285","1","25","43","faces","body_parts","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","382","126878","0.0-2.0-184.0-2.0-0.0","1","12","0","0","","","","","null","","","","91","","","","","","","","4","","","","","","","","","","107.685","-0.685","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","383","126982","0.0-2.0-184.0-4.0","1","12","0","0","","","","","null","","","","91","","","","","","","","4","","","","","","","","","","107","1.5","","","","","","","","","","","","","","","","",""
"162","","deliberation","html-keyboard-response","384","127147","0.0-2.0-186.0-0.0","1","12","0","0","","","","","50","","","","92","0","D","0","845","left","scramble","1000","4","2","56","33","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","108.5","0.845","","","","","","","","","","false","845","","","","","",""
"310","","scramble_instruction","html-keyboard-response","385","127459","0.0-2.0-186.0-1.0-0.0","1","12","0","0","","","","","50","","","","92","0","","","","","","","4","","","","","","","","","","109.345","0.31","1","56","33","objects","faces","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","386","127461","0.0-2.0-186.0-2.0-0.0","1","12","0","0","","","","","null","","","","92","","","","","","","","4","","","","","","","","","","109.655","-0.155","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","387","127565","0.0-2.0-186.0-4.0","1","12","0","0","","","","","null","","","","92","","","","","","","","4","","","","","","","","","","109.5","1","","","","","","","","","","","","","","","","",""
"395","","deliberation","html-keyboard-response","388","127963","0.0-2.0-188.0-0.0","1","12","0","0","","","","","50","","","","93","0","I","0","1221","right","scramble","2000","4","2","38","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","110.5","1.221","","","","","","","","","","false","1221","","","","","",""
"286","","scramble_instruction","html-keyboard-response","389","128250","0.0-2.0-188.0-1.0-0.0","1","12","0","0","","","","","50","","","","93","0","","","","","","","4","","","","","","","","","","111.721","0.286","1","38","18","body_parts","outdoor_scenes","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","390","128253","0.0-2.0-188.0-2.0-0.0","1","12","0","0","","","","","null","","","","93","","","","","","","","4","","","","","","","","","","112.007","-0.507","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","391","128356","0.0-2.0-188.0-4.0","1","12","0","0","","","","","null","","","","93","","","","","","","","4","","","","","","","","","","111.5","2","","","","","","","","","","","","","","","","",""
"197","","deliberation","html-keyboard-response","392","128556","0.0-2.0-190.0-0.0","1","12","0","0","","","","","50","","","","94","0","E","0","545","left","scramble","3500","4","2","54","36","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_callum-skelton-3KLMq7y46nA-unsplash.jpg","NaN","NaN","113.5","0.545","","","","","","","","","","false","545","","","","","",""
"469","","scramble_instruction","html-keyboard-response","393","129027","0.0-2.0-190.0-1.0-0.0","1","12","0","0","","","","","50","","","","94","0","","","","","","","4","","","","","","","","","","114.045","0.469","1","54","36","objects","body_parts","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","394","129029","0.0-2.0-190.0-2.0-0.0","1","12","0","0","","","","","null","","","","94","","","","","","","","4","","","","","","","","","","114.514","-0.014","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","395","129136","0.0-2.0-190.0-4.0","1","12","0","0","","","","","null","","","","94","","","","","","","","4","","","","","","","","","","114.5","3.5","","","","","","","","","","","","","","","","",""
"111","","deliberation","html-keyboard-response","396","129250","0.0-2.0-192.0-0.0","1","12","0","0","","","","","50","","","","95","0","K","0","1595","left","scramble","2000","4","2","37","59","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","NaN","NaN","118","1.595","","","","","","","","","","false","1595","","","","","",""
"216","","scramble_instruction","html-keyboard-response","397","129468","0.0-2.0-192.0-1.0-0.0","1","12","0","0","","","","","50","","","","95","0","","","","","","","4","","","","","","","","","","119.595","0.216","1","37","59","body_parts","objects","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","398","129470","0.0-2.0-192.0-2.0-0.0","1","12","0","0","","","","","null","","","","95","","","","","","","","4","","","","","","","","","","119.81099999999999","-0.811","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","399","129573","0.0-2.0-192.0-4.0","1","12","0","0","","","","","null","","","","95","","","","","","","","4","","","","","","","","","","118.99999999999999","2","","","","","","","","","","","","","","","","",""
"178","","deliberation","html-keyboard-response","400","129753","0.0-2.0-194.0-0.0","1","12","0","0","","","","","50","","","","96","0","I","0","NaN","NaN","original","3000","4","2","38","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","120.99999999999999","0.178","1","38","18","body_parts","outdoor_scenes","50","50","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","401","130584","0.0-2.0-194.0-2.0-0.0","1","12","0","0","","","","","null","","","","96","","","","","","","","4","","","","","","","","","","121.17799999999998","0.822","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","402","130696","0.0-2.0-194.0-4.0","1","12","0","0","","","","","null","","","","96","","","","","","","","4","","","","","","","","","","121.99999999999999","3","","","","","","","","","","","","","","","","",""
"165","","deliberation","html-keyboard-response","403","130863","0.0-2.0-196.0-0.0","1","12","0","0","","","","","50","","","","97","0","F","0","NaN","NaN","original","3500","4","2","25","43","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","50","50","124.99999999999999","0.165","1","25","43","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","404","131711","0.0-2.0-196.0-2.0-0.0","1","12","0","0","","","","","null","","","","97","","","","","","","","4","","","","","","","","","","125.16499999999999","0.835","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","405","131822","0.0-2.0-196.0-4.0","1","12","0","0","","","","","null","","","","97","","","","","","","","4","","","","","","","","","","125.99999999999999","3.5","","","","","","","","","","","","","","","","",""
"99","","deliberation","html-keyboard-response","406","131923","0.0-2.0-198.0-0.0","1","12","0","0","","","","","50","","","","98","0","L","0","667","right","scramble","3000","4","2","46","32","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","129.5","0.667","","","","","","","","","","false","667","","","","","",""
"222","","scramble_instruction","html-keyboard-response","407","132147","0.0-2.0-198.0-1.0-0.0","1","12","0","0","","","","","50","","","","98","0","","","","","","","4","","","","","","","","","","130.167","0.222","1","46","32","body_parts","faces","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","408","132268","0.0-2.0-198.0-2.0-0.0","1","12","0","0","","","","","null","","","","98","","","","","","","","4","","","","","","","","","","130.389","0.111","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","409","132372","0.0-2.0-198.0-4.0","1","12","0","0","","","","","null","","","","98","","","","","","","","4","","","","","","","","","","130.5","3","","","","","","","","","","","","","","","","",""
"165","","deliberation","html-keyboard-response","410","132539","0.0-2.0-200.0-0.0","1","12","0","0","","","","","50","","","","99","0","A","0","NaN","NaN","original","1500","4","2","19","55","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","50","50","133.5","0.165","1","19","55","outdoor_scenes","objects","50","50","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","411","133384","0.0-2.0-200.0-2.0-0.0","1","12","0","0","","","","","null","","","","99","","","","","","","","4","","","","","","","","","","133.665","0.835","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","412","133491","0.0-2.0-200.0-4.0","1","12","0","0","","","","","null","","","","99","","","","","","","","4","","","","","","","","","","134.5","1.5","","","","","","","","","","","","","","","","",""
"2979","","end_deliberation_phase","html-keyboard-response","413","136497","0.0-2.0-200.0-7.0-0.0","1","12","0","0","","","","","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2427","","memory_test_instructions","instructions","414","138926","0.0-3.0-0.0-0.0","1","12","0","0","","","[{""page_index"":0,""viewing_time"":1925},{""page_index"":1,""viewing_time"":502}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3189","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Photographs you have seen before but they were not paired together""}","memory_comprehension_check","survey-multi-choice","415","142118","0.0-3.0-0.0-1.0","1","12","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1899","","","html-keyboard-response","416","144020","0.0-3.0-1.0","1","12","0","0","","","","","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"486","","memory","html-keyboard-response","417","144508","0.0-3.0-2.0-0.0","1","12","0","0","","","","","51","","","","0","0","NaN","1","","","","1500","","0","NA","NA","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","136","0.486","","","","","","","","","","","","","NaN","NaN","NaN","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","418","145536","0.0-3.0-2.0-1.0-0.0","1","12","0","0","","","","","null","","","","0","","","","","","","","","0","","","","","","","","","136.486","1.014","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","419","145644","0.0-3.0-2.0-3.0","1","12","0","0","","","","","null","","","","0","","","","","","","","","0","","","","","","","","","137.5","0.1","","","","","","","","","","","","","","","","",""
"885","","memory","html-keyboard-response","420","146531","0.0-3.0-3.0-0.0","1","12","0","0","","","","","50","","","","1","0","NaN","1","","","","1000","","0","NA","NA","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","137.6","0.885","","","","","","","","","","","","","NaN","NaN","NaN","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","421","147156","0.0-3.0-3.0-1.0-0.0","1","12","0","0","","","","","null","","","","1","","","","","","","","","0","","","","","","","","","138.48499999999999","0.615","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","422","147259","0.0-3.0-3.0-3.0","1","12","0","0","","","","","null","","","","1","","","","","","","","","0","","","","","","","","","139.1","0.1","","","","","","","","","","","","","","","","",""
"813","","memory","html-keyboard-response","423","148075","0.0-3.0-4.0-0.0","1","12","0","0","","","","","50","","","","2","0","NaN","1","","","","3000","","0","NA","NA","NaN","NaN","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","","","139.2","0.813","","","","","","","","","","","","","NaN","NaN","NaN","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","424","148776","0.0-3.0-4.0-1.0-0.0","1","12","0","0","","","","","null","","","","2","","","","","","","","","0","","","","","","","","","140.01299999999998","0.687","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","425","148885","0.0-3.0-4.0-3.0","1","12","0","0","","","","","null","","","","2","","","","","","","","","0","","","","","","","","","140.7","0.1","","","","","","","","","","","","","","","","",""
"2182","","practice_over","html-keyboard-response","426","151068","0.0-3.0-4.0-4.0-0.0","1","12","0","0","","","","","83","","","","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1054","","start_run","html-keyboard-response","427","152123","0.0-3.0-4.0-4.0-1.0","1","12","0","0","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"574","","memory","html-keyboard-response","428","152699","0.0-3.0-5.0-0.0","1","12","0","0","","","","","50","","","","3","0","G","0","","","","1500","","1","57","22","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","0","0.574","","","","","","","","","","","","","1","1","intact","1","1"
"null","","memory_confirmation_trial","html-keyboard-response","429","153628","0.0-3.0-5.0-1.0-0.0","1","12","0","0","","","","","null","","","","3","","","","","","","","","1","","","","","","","","","0.574","0.926","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","430","153736","0.0-3.0-5.0-3.0","1","12","0","0","","","","","null","","","","3","","","","","","","","","1","","","","","","","","","1.5","0.1","","","","","","","","","","","","","","","","",""
"769","","memory","html-keyboard-response","431","154508","0.0-3.0-6.0-0.0","1","12","0","0","","","","","50","","","","4","0","NaN","0","","","","1000","","1","38","23","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","","","1.6","0.769","","","","","","","","","","","","","1","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","432","155246","0.0-3.0-6.0-1.0-0.0","1","12","0","0","","","","","null","","","","4","","","","","","","","","1","","","","","","","","","2.369","0.731","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","433","155355","0.0-3.0-6.0-3.0","1","12","0","0","","","","","null","","","","4","","","","","","","","","1","","","","","","","","","3.1","0.1","","","","","","","","","","","","","","","","",""
"710","","memory","html-keyboard-response","434","156068","0.0-3.0-7.0-0.0","1","12","0","0","","","","","51","","","","5","0","L","0","","","","2000","","1","46","32","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","3.2","0.71","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","435","156872","0.0-3.0-7.0-1.0-0.0","1","12","0","0","","","","","null","","","","5","","","","","","","","","1","","","","","","","","","3.91","0.79","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","436","156980","0.0-3.0-7.0-3.0","1","12","0","0","","","","","null","","","","5","","","","","","","","","1","","","","","","","","","4.7","0.1","","","","","","","","","","","","","","","","",""
"550","","memory","html-keyboard-response","437","157532","0.0-3.0-8.0-0.0","1","12","0","0","","","","","51","","","","6","0","H","0","","","","1500","","1","27","23","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","","","4.8","0.55","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","438","158497","0.0-3.0-8.0-1.0-0.0","1","12","0","0","","","","","null","","","","6","","","","","","","","","1","","","","","","","","","5.35","0.95","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","439","158606","0.0-3.0-8.0-3.0","1","12","0","0","","","","","null","","","","6","","","","","","","","","1","","","","","","","","","6.3","0.1","","","","","","","","","","","","","","","","",""
