"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally"
"144","","deliberation","html-keyboard-response","248","92306","0.0-2.0-110.0-0.0","1","1","0","0","","","","","50","","","","54","","","","","","","","0","L","0","1293","left","scramble","2000","3","2","46","26","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_art-hauntington-jzY0KRJopEI-unsplash.jpg","NaN","NaN","4.5","1.293","false","1293","","","","","","",""
"242","","scramble_instruction","html-keyboard-response","249","92549","0.0-2.0-110.0-1.0-0.0","1","1","0","0","","","","","50","","","","54","1","46","26","body_parts","faces","","","0","","","","","","","3","","","","","","","","","","5.793","0.242","","","1","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","250","92552","0.0-2.0-110.0-2.0-0.0","1","1","0","0","","","","","null","","","","54","","","","","","","","","","","","","","","3","","","","","","","","","","247.793","-0.535","","","","","","","","",""
"null","","iti","html-keyboard-response","251","92658","0.0-2.0-110.0-4.0","1","1","0","0","","","","","null","","","","54","","","","","","","","","","","","","","","3","","","","","","","","","","247.258","2","","","","","","","","",""
"151","","deliberation","html-keyboard-response","252","92810","0.0-2.0-112.0-0.0","1","1","0","0","","","","","50","","","","55","1","46","26","body_parts","faces","50","50","0","L","0","NaN","NaN","original","1500","3","2","46","26","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","50","50","249.258","0.151","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","253","93662","0.0-2.0-112.0-2.0-0.0","1","1","0","0","","","","","null","","","","55","","","","","","","","","","","","","","","3","","","","","","","","","","249.40900000000002","0.849","","","","","","","","",""
"null","","iti","html-keyboard-response","254","93766","0.0-2.0-112.0-4.0","1","1","0","0","","","","","null","","","","55","","","","","","","","","","","","","","","3","","","","","","","","","","250.258","1.5","","","","","","","","",""
"124","","deliberation","html-keyboard-response","255","93892","0.0-2.0-114.0-0.0","1","1","0","0","","","","","50","","","","56","1","34","57","faces","objects","50","50","0","J","0","NaN","NaN","original","3000","3","2","34","57","faces","objects","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","251.758","0.124","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","256","94774","0.0-2.0-114.0-2.0-0.0","1","1","0","0","","","","","null","","","","56","","","","","","","","","","","","","","","3","","","","","","","","","","251.882","0.876","","","","","","","","",""
"null","","iti","html-keyboard-response","257","94881","0.0-2.0-114.0-4.0","1","1","0","0","","","","","null","","","","56","","","","","","","","","","","","","","","3","","","","","","","","","","252.758","3","","","","","","","","",""
"47","","deliberation","html-keyboard-response","258","94930","0.0-2.0-116.0-0.0","1","1","0","0","","","","","50","","","","57","1","21","58","outdoor_scenes","objects","50","50","0","A","0","NaN","NaN","original","2000","3","2","21","58","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","255.758","0.047","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","259","95887","0.0-2.0-116.0-2.0-0.0","1","1","0","0","","","","","null","","","","57","","","","","","","","","","","","","","","3","","","","","","","","","","255.805","0.953","","","","","","","","",""
"null","","iti","html-keyboard-response","260","95993","0.0-2.0-116.0-4.0","1","1","0","0","","","","","null","","","","57","","","","","","","","","","","","","","","3","","","","","","","","","","256.758","2","","","","","","","","",""
"153","","deliberation","html-keyboard-response","261","96148","0.0-2.0-118.0-0.0","1","1","0","0","","","","","50","","","","58","","","","","","","","0","A","0","767","left","scramble","3000","3","2","21","58","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NaN","NaN","258.758","0.767","false","767","","","","","","",""
"289","","scramble_instruction","html-keyboard-response","262","96439","0.0-2.0-118.0-1.0-0.0","1","1","0","0","","","","","50","","","","58","1","21","58","outdoor_scenes","objects","","","0","","","","","","","3","","","","","","","","","","259.525","0.289","","","1","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","263","96441","0.0-2.0-118.0-2.0-0.0","1","1","0","0","","","","","null","","","","58","","","","","","","","","","","","","","","3","","","","","","","","","","548.525","-0.056","","","","","","","","",""
"null","","iti","html-keyboard-response","264","96544","0.0-2.0-118.0-4.0","1","1","0","0","","","","","null","","","","58","","","","","","","","","","","","","","","3","","","","","","","","","","548.4689999999999","3","","","","","","","","",""
"110","","deliberation","html-keyboard-response","265","96656","0.0-2.0-120.0-0.0","1","1","0","0","","","","","50","","","","59","","","","","","","","0","H","0","1208","right","scramble","1500","3","2","25","22","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","551.4689999999999","1.208","false","1208","","","","","","",""
"267","","scramble_instruction","html-keyboard-response","266","96924","0.0-2.0-120.0-1.0-0.0","1","1","0","0","","","","","50","","","","59","1","25","22","faces","outdoor_scenes","","","0","","","","","","","3","","","","","","","","","","552.6769999999999","0.267","","","0","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","267","96926","0.0-2.0-120.0-2.0-0.0","1","1","0","0","","","","","null","","","","59","","","","","","","","","","","","","","","3","","","","","","","","","","819.6769999999999","-0.475","","","","","","","","",""
"null","","iti","html-keyboard-response","268","97031","0.0-2.0-120.0-4.0","1","1","0","0","","","","","null","","","","59","","","","","","","","","","","","","","","3","","","","","","","","","","819.2019999999999","1.5","","","","","","","","",""
"112","","deliberation","html-keyboard-response","269","97145","0.0-2.0-122.0-0.0","1","1","0","0","","","","","50","","","","60","","","","","","","","0","G","0","953","left","scramble","1000","3","2","53","20","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","820.7019999999999","0.953","false","953","","","","","","",""
"275","","scramble_instruction","html-keyboard-response","270","97422","0.0-2.0-122.0-1.0-0.0","1","1","0","0","","","","","50","","","","60","1","53","20","objects","outdoor_scenes","","","0","","","","","","","3","","","","","","","","","","821.6549999999999","0.275","","","1","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","271","97424","0.0-2.0-122.0-2.0-0.0","1","1","0","0","","","","","null","","","","60","","","","","","","","","","","","","","","3","","","","","","","","","","1096.6549999999997","-0.228","","","","","","","","",""
"null","","iti","html-keyboard-response","272","97530","0.0-2.0-122.0-4.0","1","1","0","0","","","","","null","","","","60","","","","","","","","","","","","","","","3","","","","","","","","","","1096.4269999999997","1","","","","","","","","",""
"138","","deliberation","html-keyboard-response","273","97670","0.0-2.0-124.0-0.0","1","1","0","0","","","","","50","","","","61","","","","","","","","0","F","0","1176","right","scramble","1000","3","2","28","47","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","1097.4269999999997","1.176","false","1176","","","","","","",""
"239","","scramble_instruction","html-keyboard-response","274","97911","0.0-2.0-124.0-1.0-0.0","1","1","0","0","","","","","50","","","","61","1","28","47","faces","body_parts","","","0","","","","","","","3","","","","","","","","","","1098.6029999999996","0.239","","","0","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","275","97913","0.0-2.0-124.0-2.0-0.0","1","1","0","0","","","","","null","","","","61","","","","","","","","","","","","","","","3","","","","","","","","","","1337.6029999999996","-0.415","","","","","","","","",""
"null","","iti","html-keyboard-response","276","98023","0.0-2.0-124.0-4.0","1","1","0","0","","","","","null","","","","61","","","","","","","","","","","","","","","3","","","","","","","","","","1337.1879999999996","1","","","","","","","","",""
"120","","deliberation","html-keyboard-response","277","98145","0.0-2.0-126.0-0.0","1","1","0","0","","","","","50","","","","62","1","19","42","outdoor_scenes","body_parts","50","50","0","C","0","NaN","NaN","original","1000","3","2","19","42","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","50","50","1338.1879999999996","0.12","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","278","99031","0.0-2.0-126.0-2.0-0.0","1","1","0","0","","","","","null","","","","62","","","","","","","","","","","","","","","3","","","","","","","","","","1338.3079999999995","0.88","","","","","","","","",""
"null","","iti","html-keyboard-response","279","99134","0.0-2.0-126.0-4.0","1","1","0","0","","","","","null","","","","62","","","","","","","","","","","","","","","3","","","","","","","","","","1339.1879999999996","1","","","","","","","","",""
"27","","deliberation","html-keyboard-response","280","99162","0.0-2.0-128.0-0.0","1","1","0","0","","","","","50","","","","63","1","25","22","faces","outdoor_scenes","50","50","0","H","0","NaN","NaN","original","1500","3","2","25","22","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","1340.1879999999996","0.027","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","281","100137","0.0-2.0-128.0-2.0-0.0","1","1","0","0","","","","","null","","","","63","","","","","","","","","","","","","","","3","","","","","","","","","","1340.2149999999997","0.973","","","","","","","","",""
"null","","iti","html-keyboard-response","282","100249","0.0-2.0-128.0-4.0","1","1","0","0","","","","","null","","","","63","","","","","","","","","","","","","","","3","","","","","","","","","","1341.1879999999996","1.5","","","","","","","","",""
"56","","deliberation","html-keyboard-response","283","100306","0.0-2.0-130.0-0.0","1","1","0","0","","","","","50","","","","64","1","52","24","objects","faces","50","50","0","D","0","NaN","NaN","original","3500","3","2","52","24","objects","faces","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","1342.6879999999996","0.056","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","284","101258","0.0-2.0-130.0-2.0-0.0","1","1","0","0","","","","","null","","","","64","","","","","","","","","","","","","","","3","","","","","","","","","","1342.7439999999997","0.944","","","","","","","","",""
"null","","iti","html-keyboard-response","285","101367","0.0-2.0-130.0-4.0","1","1","0","0","","","","","null","","","","64","","","","","","","","","","","","","","","3","","","","","","","","","","1343.6879999999996","3.5","","","","","","","","",""
"63","","deliberation","html-keyboard-response","286","101433","0.0-2.0-132.0-0.0","1","1","0","0","","","","","50","","","","65","1","51","41","objects","body_parts","50","50","0","E","0","NaN","NaN","original","1000","3","2","51","41","objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","50","50","1347.1879999999996","0.063","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","287","102375","0.0-2.0-132.0-2.0-0.0","1","1","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","3","","","","","","","","","","1347.2509999999997","0.937","","","","","","","","",""
"null","","iti","html-keyboard-response","288","102482","0.0-2.0-132.0-4.0","1","1","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","3","","","","","","","","","","1348.1879999999996","1","","","","","","","","",""
"125","","deliberation","html-keyboard-response","289","102609","0.0-2.0-134.0-0.0","1","1","0","0","","","","","50","","","","66","","","","","","","","0","I","0","1323","right","scramble","3000","3","2","36","16","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","1349.1879999999996","1.323","false","1323","","","","","","",""
"316","","scramble_instruction","html-keyboard-response","290","102926","0.0-2.0-134.0-1.0-0.0","1","1","0","0","","","","","50","","","","66","1","36","16","body_parts","outdoor_scenes","","","0","","","","","","","3","","","","","","","","","","1350.5109999999997","0.316","","","0","","","","","",""
