"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","warning","missed_checkup","PID","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc"
"null","","deliberation_confirmation","html-keyboard-response","304","109001","0.0-2.0-142.0-2.0-0.0","","0","0","22","","","","","null","","","","70","","","","","","","","","","","","","3","","","","","","","","","","14835.710000000001","0.804","","",""
"null","","iti","html-keyboard-response","305","109107","0.0-2.0-142.0-4.0","","0","0","22","","","","","null","","","","70","","","","","","","","","","","","","3","","","","","","","","","","14836.514000000001","2","","",""
"276","","deliberation","html-keyboard-response","306","109385","0.0-2.0-144.0-0.0","","0","0","22","","","","","50","","","","71","","","","","","","L","0","980","NaN","scramble","1500","3","2","47","24","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_abstral-official-cyOKLSgkgCE-unsplash.jpg","NaN","NaN","14838.514000000001","980","false","980",""
"280","","scramble_instruction","html-keyboard-response","307","109666","0.0-2.0-144.0-1.0-0.0","","0","0","22","","","","","50","","","","71","1","47","24","body_parts","faces","0","","","","","","","3","","","","","","","","","","15818.514000000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","308","109669","0.0-2.0-144.0-2.0-0.0","","0","0","22","","","","","null","","","","71","","","","","","","","","","","","","3","","","","","","","","","","16818.514000000003","-0.26","","",""
"null","","iti","html-keyboard-response","309","109771","0.0-2.0-144.0-4.0","","0","0","22","","","","","null","","","","71","","","","","","","","","","","","","3","","","","","","","","","","16818.254000000004","1.5","","",""
"184","","deliberation","html-keyboard-response","310","109957","0.0-2.0-146.0-0.0","","0","0","22","","","","","50","","","","72","","","","","","","F","0","1875","NaN","scramble","1000","3","2","30","40","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","NaN","NaN","16819.754000000004","1875","false","1875",""
"269","","scramble_instruction","html-keyboard-response","311","110227","0.0-2.0-146.0-1.0-0.0","","0","0","22","","","","","50","","","","72","1","30","40","faces","body_parts","0","","","","","","","3","","","","","","","","","","18694.754000000004","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","312","110230","0.0-2.0-146.0-2.0-0.0","","0","0","22","","","","","null","","","","72","","","","","","","","","","","","","3","","","","","","","","","","19694.754000000004","-1.144","","",""
"null","","iti","html-keyboard-response","313","110338","0.0-2.0-146.0-4.0","","0","0","22","","","","","null","","","","72","","","","","","","","","","","","","3","","","","","","","","","","19693.610000000004","1","","",""
"167","","deliberation","html-keyboard-response","314","110509","0.0-2.0-148.0-0.0","","0","0","22","","","","","50","","","","73","","","","","","","H","0","692","NaN","scramble","1000","3","2","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","19694.610000000004","692","false","692",""
"274","","scramble_instruction","html-keyboard-response","315","110784","0.0-2.0-148.0-1.0-0.0","","0","0","22","","","","","50","","","","73","1","25","16","faces","outdoor_scenes","0","","","","","","","3","","","","","","","","","","20386.610000000004","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","316","110830","0.0-2.0-148.0-2.0-0.0","","0","0","22","","","","","null","","","","73","","","","","","","","","","","","","3","","","","","","","","","","21386.610000000004","0.034","","",""
"null","","iti","html-keyboard-response","317","110937","0.0-2.0-148.0-4.0","","0","0","22","","","","","null","","","","73","","","","","","","","","","","","","3","","","","","","","","","","21386.644000000004","1","","",""
"153","","deliberation","html-keyboard-response","318","111093","0.0-2.0-150.0-0.0","","0","0","22","","","","","50","","","","74","","","","","","","G","0","1215","NaN","scramble","1000","3","2","56","18","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","21387.644000000004","1215","false","1215",""
"295","","scramble_instruction","html-keyboard-response","319","111389","0.0-2.0-150.0-1.0-0.0","","0","0","22","","","","","50","","","","74","1","56","18","objects","outdoor_scenes","0","","","","","","","3","","","","","","","","","","22602.644000000004","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","320","111392","0.0-2.0-150.0-2.0-0.0","","0","0","22","","","","","null","","","","74","","","","","","","","","","","","","3","","","","","","","","","","23602.644000000004","-0.51","","",""
"null","","iti","html-keyboard-response","321","111503","0.0-2.0-150.0-4.0","","0","0","22","","","","","null","","","","74","","","","","","","","","","","","","3","","","","","","","","","","23602.134000000005","1","","",""
"160","","deliberation","html-keyboard-response","322","111666","0.0-2.0-152.0-0.0","","0","0","22","","","","","50","","","","75","","","","","","","E","0","1476","NaN","scramble","3000","3","2","52","45","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","NaN","NaN","23603.134000000005","1476","false","1476",""
"301","","scramble_instruction","html-keyboard-response","323","111968","0.0-2.0-152.0-1.0-0.0","","0","0","22","","","","","50","","","","75","1","52","45","objects","body_parts","0","","","","","","","3","","","","","","","","","","25079.134000000005","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","324","111971","0.0-2.0-152.0-2.0-0.0","","0","0","22","","","","","null","","","","75","","","","","","","","","","","","","3","","","","","","","","","","26079.134000000005","-0.777","","",""
"null","","iti","html-keyboard-response","325","112079","0.0-2.0-152.0-4.0","","0","0","22","","","","","null","","","","75","","","","","","","","","","","","","3","","","","","","","","","","26078.357000000007","3","","",""
"183","","deliberation","html-keyboard-response","326","112266","0.0-2.0-154.0-0.0","","0","0","22","","","","","50","","","","76","","","","","","","B","0","521","NaN","scramble","1500","4","2","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","26081.357000000007","521","false","521",""
"317","","scramble_instruction","html-keyboard-response","327","112585","0.0-2.0-154.0-1.0-0.0","","0","0","22","","","","","50","","","","76","1","20","32","outdoor_scenes","faces","0","","","","","","","4","","","","","","","","","","26602.357000000007","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","328","112755","0.0-2.0-154.0-2.0-0.0","","0","0","22","","","","","null","","","","76","","","","","","","","","","","","","4","","","","","","","","","","27602.357000000007","0.162","","",""
"null","","iti","html-keyboard-response","329","112858","0.0-2.0-154.0-4.0","","0","0","22","","","","","null","","","","76","","","","","","","","","","","","","4","","","","","","","","","","27602.519000000008","1.5","","",""
"14","","deliberation","html-keyboard-response","330","112876","0.0-2.0-156.0-0.0","","0","0","22","","","","","50","","","","77","1","47","24","body_parts","faces","0","L","0","NaN","NaN","original","1500","4","2","47","24","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","27604.019000000008","0.014","","",""
"null","","deliberation_confirmation","html-keyboard-response","331","113867","0.0-2.0-156.0-2.0-0.0","","0","0","22","","","","","null","","","","77","","","","","","","","","","","","","4","","","","","","","","","","27604.033000000007","0.986","","",""
"null","","iti","html-keyboard-response","332","113972","0.0-2.0-156.0-4.0","","0","0","22","","","","","null","","","","77","","","","","","","","","","","","","4","","","","","","","","","","27605.019000000008","1.5","","",""
"113","","deliberation","html-keyboard-response","333","114086","0.0-2.0-158.0-0.0","","0","0","22","","","","","50","","","","78","","","","","","","L","0","829","NaN","scramble","1000","4","2","47","24","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_abstral-official-cyOKLSgkgCE-unsplash.jpg","NaN","NaN","27606.519000000008","829","false","829",""
"312","","scramble_instruction","html-keyboard-response","334","114400","0.0-2.0-158.0-1.0-0.0","","0","0","22","","","","","50","","","","78","1","47","24","body_parts","faces","0","","","","","","","4","","","","","","","","","","28435.519000000008","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","335","114403","0.0-2.0-158.0-2.0-0.0","","0","0","22","","","","","null","","","","78","","","","","","","","","","","","","4","","","","","","","","","","29435.519000000008","-0.141","","",""
"null","","iti","html-keyboard-response","336","114507","0.0-2.0-158.0-4.0","","0","0","22","","","","","null","","","","78","","","","","","","","","","","","","4","","","","","","","","","","29435.378000000008","1","","",""
"162","","deliberation","html-keyboard-response","337","114672","0.0-2.0-160.0-0.0","","0","0","22","","","","","50","","","","79","","","","","","","E","0","1377","NaN","scramble","1000","4","2","52","45","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","NaN","NaN","29436.378000000008","1377","false","1377",""
"270","","scramble_instruction","html-keyboard-response","338","114943","0.0-2.0-160.0-1.0-0.0","","0","0","22","","","","","50","","","","79","1","52","45","objects","body_parts","0","","","","","","","4","","","","","","","","","","30813.378000000008","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","339","114946","0.0-2.0-160.0-2.0-0.0","","0","0","22","","","","","null","","","","79","","","","","","","","","","","","","4","","","","","","","","","","31813.378000000008","-0.647","","",""
"null","","iti","html-keyboard-response","340","115050","0.0-2.0-160.0-4.0","","0","0","22","","","","","null","","","","79","","","","","","","","","","","","","4","","","","","","","","","","31812.731000000007","1","","",""
"188","","deliberation","html-keyboard-response","341","115241","0.0-2.0-162.0-0.0","","0","0","22","","","","","50","","","","80","1","26","59","faces","objects","0","J","0","NaN","NaN","original","2000","4","2","26","59","faces","objects","Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","31813.731000000007","0.188","","",""
"null","","deliberation_confirmation","html-keyboard-response","342","116059","0.0-2.0-162.0-2.0-0.0","","0","0","22","","","","","null","","","","80","","","","","","","","","","","","","4","","","","","","","","","","31813.919000000005","0.812","","",""
"null","","iti","html-keyboard-response","343","116162","0.0-2.0-162.0-4.0","","0","0","22","","","","","null","","","","80","","","","","","","","","","","","","4","","","","","","","","","","31814.731000000007","2","","",""
"92","","deliberation","html-keyboard-response","344","116257","0.0-2.0-164.0-0.0","","0","0","22","","","","","50","","","","81","","","","","","","C","0","179","NaN","scramble","3000","4","2","22","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_megan-menegay-UojxG_BJxnI-unsplash.jpg","NaN","NaN","31816.731000000007","179","false","179",""
"270","","scramble_instruction","html-keyboard-response","345","116528","0.0-2.0-164.0-1.0-0.0","","0","0","22","","","","","50","","","","81","1","22","43","outdoor_scenes","body_parts","0","","","","","","","4","","","","","","","","","","31995.731000000007","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","346","117087","0.0-2.0-164.0-2.0-0.0","","0","0","22","","","","","null","","","","81","","","","","","","","","","","","","4","","","","","","","","","","32995.73100000001","0.551","","",""
"null","","iti","html-keyboard-response","347","117195","0.0-2.0-164.0-4.0","","0","0","22","","","","","null","","","","81","","","","","","","","","","","","","4","","","","","","","","","","32996.28200000001","3","","",""
"182","","deliberation","html-keyboard-response","348","117380","0.0-2.0-166.0-0.0","","0","0","22","","","","","50","","","","82","1","52","45","objects","body_parts","0","E","0","NaN","NaN","original","3000","4","2","52","45","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","32999.28200000001","0.182","","",""
"null","","deliberation_confirmation","html-keyboard-response","349","118203","0.0-2.0-166.0-2.0-0.0","","0","0","22","","","","","null","","","","82","","","","","","","","","","","","","4","","","","","","","","","","32999.46400000001","0.818","","",""
"null","","iti","html-keyboard-response","350","118313","0.0-2.0-166.0-4.0","","0","0","22","","","","","null","","","","82","","","","","","","","","","","","","4","","","","","","","","","","33000.28200000001","3","","",""
"178","","deliberation","html-keyboard-response","351","118494","0.0-2.0-168.0-0.0","","0","0","22","","","","","50","","","","83","","","","","","","G","0","1495","NaN","scramble","3500","4","2","56","18","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","33003.28200000001","1495","false","1495",""
"279","","scramble_instruction","html-keyboard-response","352","118775","0.0-2.0-168.0-1.0-0.0","","0","0","22","","","","","50","","","","83","1","56","18","objects","outdoor_scenes","0","","","","","","","4","","","","","","","","","","34498.28200000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","353","118778","0.0-2.0-168.0-2.0-0.0","","0","0","22","","","","","null","","","","83","","","","","","","","","","","","","4","","","","","","","","","","35498.28200000001","-0.774","","",""
"null","","iti","html-keyboard-response","354","118882","0.0-2.0-168.0-4.0","","0","0","22","","","","","null","","","","83","","","","","","","","","","","","","4","","","","","","","","","","35497.50800000001","3.5","","",""
"178","","deliberation","html-keyboard-response","355","119063","0.0-2.0-170.0-0.0","","0","0","22","","","","","50","","","","84","1","22","43","outdoor_scenes","body_parts","0","C","0","NaN","NaN","original","3000","4","2","22","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","50","50","35501.00800000001","0.178","","",""
"null","","deliberation_confirmation","html-keyboard-response","356","119892","0.0-2.0-170.0-2.0-0.0","","0","0","22","","","","","null","","","","84","","","","","","","","","","","","","4","","","","","","","","","","35501.18600000001","0.822","","",""
"null","","iti","html-keyboard-response","357","120002","0.0-2.0-170.0-4.0","","0","0","22","","","","","null","","","","84","","","","","","","","","","","","","4","","","","","","","","","","35502.00800000001","3","","",""
"228","","deliberation","html-keyboard-response","358","120233","0.0-2.0-172.0-0.0","","0","0","22","","","","","50","","","","85","1","53","28","objects","faces","0","D","0","NaN","NaN","original","1000","4","2","53","28","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","35505.00800000001","0.228","","",""
"null","","deliberation_confirmation","html-keyboard-response","359","121014","0.0-2.0-172.0-2.0-0.0","","0","0","22","","","","","null","","","","85","","","","","","","","","","","","","4","","","","","","","","","","35505.23600000001","0.772","","",""
"null","","iti","html-keyboard-response","360","121121","0.0-2.0-172.0-4.0","","0","0","22","","","","","null","","","","85","","","","","","","","","","","","","4","","","","","","","","","","35506.00800000001","1","","",""
"13","","deliberation","html-keyboard-response","361","121138","0.0-2.0-174.0-0.0","","0","0","22","","","","","50","","","","86","1","20","32","outdoor_scenes","faces","0","B","0","NaN","NaN","original","1000","4","2","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","35507.00800000001","0.013","","",""
"null","","deliberation_confirmation","html-keyboard-response","362","122130","0.0-2.0-174.0-2.0-0.0","","0","0","22","","","","","null","","","","86","","","","","","","","","","","","","4","","","","","","","","","","35507.02100000001","0.987","","",""
"null","","iti","html-keyboard-response","363","122236","0.0-2.0-174.0-4.0","","0","0","22","","","","","null","","","","86","","","","","","","","","","","","","4","","","","","","","","","","35508.00800000001","1","","",""
"84","","deliberation","html-keyboard-response","364","122325","0.0-2.0-176.0-0.0","","0","0","22","","","","","50","","","","87","1","38","50","body_parts","objects","0","K","0","NaN","NaN","original","1500","4","2","38","50","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","50","50","35509.00800000001","0.084","","",""
"null","","deliberation_confirmation","html-keyboard-response","365","123254","0.0-2.0-176.0-2.0-0.0","","0","0","22","","","","","null","","","","87","","","","","","","","","","","","","4","","","","","","","","","","35509.09200000001","0.916","","",""
"null","","iti","html-keyboard-response","366","123362","0.0-2.0-176.0-4.0","","0","0","22","","","","","null","","","","87","","","","","","","","","","","","","4","","","","","","","","","","35510.00800000001","1.5","","",""
"197","","deliberation","html-keyboard-response","367","123565","0.0-2.0-178.0-0.0","","0","0","22","","","","","50","","","","88","","","","","","","D","0","562","NaN","scramble","2000","4","2","53","28","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","35511.50800000001","562","false","562",""
"265","","scramble_instruction","html-keyboard-response","368","123832","0.0-2.0-178.0-1.0-0.0","","0","0","22","","","","","50","","","","88","1","53","28","objects","faces","0","","","","","","","4","","","","","","","","","","36073.50800000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","369","124015","0.0-2.0-178.0-2.0-0.0","","0","0","22","","","","","null","","","","88","","","","","","","","","","","","","4","","","","","","","","","","37073.50800000001","0.173","","",""
"null","","iti","html-keyboard-response","370","124124","0.0-2.0-178.0-4.0","","0","0","22","","","","","null","","","","88","","","","","","","","","","","","","4","","","","","","","","","","37073.68100000001","2","","",""
"27","","deliberation","html-keyboard-response","371","124155","0.0-2.0-180.0-0.0","","0","0","22","","","","","50","","","","89","1","13","54","outdoor_scenes","objects","0","A","0","NaN","NaN","original","1000","4","2","13","54","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","50","50","37075.68100000001","0.027","","",""
"null","","deliberation_confirmation","html-keyboard-response","372","125140","0.0-2.0-180.0-2.0-0.0","","0","0","22","","","","","null","","","","89","","","","","","","","","","","","","4","","","","","","","","","","37075.70800000001","0.973","","",""
"null","","iti","html-keyboard-response","373","125254","0.0-2.0-180.0-4.0","","0","0","22","","","","","null","","","","89","","","","","","","","","","","","","4","","","","","","","","","","37076.68100000001","1","","",""
"90","","deliberation","html-keyboard-response","374","125347","0.0-2.0-182.0-0.0","","0","0","22","","","","","50","","","","90","","","","","","","I","0","1544","NaN","scramble","1000","4","2","41","15","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_lucaxx-freire-CacZwMexYdk-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","37077.68100000001","1544","false","1544",""
"278","","scramble_instruction","html-keyboard-response","375","125626","0.0-2.0-182.0-1.0-0.0","","0","0","22","","","","","50","","","","90","1","41","15","body_parts","outdoor_scenes","0","","","","","","","4","","","","","","","","","","38621.68100000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","376","125629","0.0-2.0-182.0-2.0-0.0","","0","0","22","","","","","null","","","","90","","","","","","","","","","","","","4","","","","","","","","","","39621.68100000001","-0.822","","",""
"null","","iti","html-keyboard-response","377","125735","0.0-2.0-182.0-4.0","","0","0","22","","","","","null","","","","90","","","","","","","","","","","","","4","","","","","","","","","","39620.85900000001","1","","",""
"165","","deliberation","html-keyboard-response","378","125903","0.0-2.0-184.0-0.0","","0","0","22","","","","","50","","","","91","1","30","40","faces","body_parts","0","F","0","NaN","NaN","original","1500","4","2","30","40","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","50","50","39621.85900000001","0.165","","",""
"null","","deliberation_confirmation","html-keyboard-response","379","126746","0.0-2.0-184.0-2.0-0.0","","0","0","22","","","","","null","","","","91","","","","","","","","","","","","","4","","","","","","","","","","39622.02400000001","0.835","","",""
"null","","iti","html-keyboard-response","380","126849","0.0-2.0-184.0-4.0","","0","0","22","","","","","null","","","","91","","","","","","","","","","","","","4","","","","","","","","","","39622.85900000001","1.5","","",""
"299","","deliberation","html-keyboard-response","381","127150","0.0-2.0-186.0-0.0","","0","0","22","","","","","50","","","","92","1","41","15","body_parts","outdoor_scenes","0","I","0","NaN","NaN","original","2000","4","2","41","15","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","50","50","39624.35900000001","0.299","","",""
"null","","deliberation_confirmation","html-keyboard-response","382","127862","0.0-2.0-186.0-2.0-0.0","","0","0","22","","","","","null","","","","92","","","","","","","","","","","","","4","","","","","","","","","","39624.65800000001","0.701","","",""
"null","","iti","html-keyboard-response","383","127975","0.0-2.0-186.0-4.0","","0","0","22","","","","","null","","","","92","","","","","","","","","","","","","4","","","","","","","","","","39625.35900000001","2","","",""
"427","","deliberation","html-keyboard-response","384","128404","0.0-2.0-188.0-0.0","","0","0","22","","","","","50","","","","93","","","","","","","K","0","1742","NaN","scramble","1000","4","2","38","50","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_andrew-petrov-TVJqDat4MAw-unsplash.jpg","NaN","NaN","39627.35900000001","1742","false","1742",""
"550","","scramble_instruction","html-keyboard-response","385","128956","0.0-2.0-188.0-1.0-0.0","","0","0","22","","","","","50","","","","93","1","38","50","body_parts","objects","0","","","","","","","4","","","","","","","","","","41369.35900000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","386","128959","0.0-2.0-188.0-2.0-0.0","","0","0","22","","","","","null","","","","93","","","","","","","","","","","","","4","","","","","","","","","","42369.35900000001","-1.292","","",""
"null","","iti","html-keyboard-response","387","129061","0.0-2.0-188.0-4.0","","0","0","22","","","","","null","","","","93","","","","","","","","","","","","","4","","","","","","","","","","42368.06700000001","1","","",""
"334","","deliberation","html-keyboard-response","388","129398","0.0-2.0-190.0-0.0","","0","0","22","","","","","50","","","","94","","","","","","","A","0","679","NaN","scramble","1500","4","2","13","54","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","NaN","NaN","42369.06700000001","679","false","679",""
"364","","scramble_instruction","html-keyboard-response","389","129764","0.0-2.0-190.0-1.0-0.0","","0","0","22","","","","","50","","","","94","1","13","54","outdoor_scenes","objects","0","","","","","","","4","","","","","","","","","","43048.06700000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","390","129766","0.0-2.0-190.0-2.0-0.0","","0","0","22","","","","","null","","","","94","","","","","","","","","","","","","4","","","","","","","","","","44048.06700000001","-0.043","","",""
"null","","iti","html-keyboard-response","391","129873","0.0-2.0-190.0-4.0","","0","0","22","","","","","null","","","","94","","","","","","","","","","","","","4","","","","","","","","","","44048.02400000001","1.5","","",""
"226","","deliberation","html-keyboard-response","392","130102","0.0-2.0-192.0-0.0","","0","0","22","","","","","50","","","","95","1","56","18","objects","outdoor_scenes","0","G","0","NaN","NaN","original","1000","4","2","56","18","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","44049.52400000001","0.226","","",""
"null","","deliberation_confirmation","html-keyboard-response","393","130887","0.0-2.0-192.0-2.0-0.0","","0","0","22","","","","","null","","","","95","","","","","","","","","","","","","4","","","","","","","","","","44049.750000000015","0.774","","",""
"null","","iti","html-keyboard-response","394","130999","0.0-2.0-192.0-4.0","","0","0","22","","","","","null","","","","95","","","","","","","","","","","","","4","","","","","","","","","","44050.52400000001","1","","",""
"45","","deliberation","html-keyboard-response","395","131046","0.0-2.0-194.0-0.0","","0","0","22","","","","","50","","","","96","","","","","","","H","0","567","NaN","scramble","1500","4","2","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","44051.52400000001","567","false","567",""
"278","","scramble_instruction","html-keyboard-response","396","131327","0.0-2.0-194.0-1.0-0.0","","0","0","22","","","","","50","","","","96","1","25","16","faces","outdoor_scenes","0","","","","","","","4","","","","","","","","","","44618.52400000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","397","131494","0.0-2.0-194.0-2.0-0.0","","0","0","22","","","","","null","","","","96","","","","","","","","","","","","","4","","","","","","","","","","45618.52400000001","0.155","","",""
"null","","iti","html-keyboard-response","398","131604","0.0-2.0-194.0-4.0","","0","0","22","","","","","null","","","","96","","","","","","","","","","","","","4","","","","","","","","","","45618.67900000001","1.5","","",""
"190","","deliberation","html-keyboard-response","399","131797","0.0-2.0-196.0-0.0","","0","0","22","","","","","50","","","","97","1","25","16","faces","outdoor_scenes","0","H","0","NaN","NaN","original","3500","4","2","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","45620.17900000001","0.19","","",""
"null","","deliberation_confirmation","html-keyboard-response","400","132610","0.0-2.0-196.0-2.0-0.0","","0","0","22","","","","","null","","","","97","","","","","","","","","","","","","4","","","","","","","","","","45620.36900000001","0.81","","",""
"null","","iti","html-keyboard-response","401","132714","0.0-2.0-196.0-4.0","","0","0","22","","","","","null","","","","97","","","","","","","","","","","","","4","","","","","","","","","","45621.17900000001","3.5","","",""
"73","","deliberation","html-keyboard-response","402","132790","0.0-2.0-198.0-0.0","","0","0","22","","","","","50","","","","98","","","","","","","F","0","1575","NaN","scramble","2000","4","2","30","40","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","NaN","NaN","45624.67900000001","1575","false","1575",""
